index,missing_info_es_adj_gscore,missing_info_es_adj_gmagnitude,improvements_es_adj_gscore,improvements_es_adj_gmagnitude
1875,-0.200000002980232,0.200000002980232,0,0
1883,0,0,0.699999988079071,0.699999988079071
1882,0.300000011920929,0.300000011920929,0,0
1881,0.200000002980232,0.200000002980232,0,0
1880,0.300000011920929,0.300000011920929,0.5,0.5
1879,0.699999988079071,0.699999988079071,-0.200000002980232,0.200000002980232
1878,0,0,0,0
1877,0,0,0.300000011920929,0.300000011920929
1876,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
1874,0,0,0.300000011920929,0.300000011920929
1884,0,0,0.300000011920929,0.300000011920929
1872,0,0,0.300000011920929,0.300000011920929
1864,0,0,0,0
1865,0,0,0,0
1866,0,0,0,0
1867,0,0,0.300000011920929,0.300000011920929
1873,0,0,0.100000001490116,0.100000001490116
1869,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1870,0,0,0.400000005960465,0.400000005960465
1871,0,0,0.100000001490116,0.100000001490116
1868,0,0,0,0
1896,0,0,-0.600000023841858,0.600000023841858
1904,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1903,0,0,0,0
1902,0,0,-0.100000001490116,0.100000001490116
1901,-0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1900,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1899,0,0,0,0
1898,0,0,0,0
1897,0,0,0.200000002980232,0.200000002980232
1895,0,0,-0.5,0.5
1894,0,0,0,0
1893,0.100000001490116,0.100000001490116,0,0
1886,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
1887,0,0,0,0
1888,0.800000011920929,0.800000011920929,0,0
1885,0,0,0.800000011920929,0.800000011920929
1890,-0.400000005960465,0.400000005960465,0,0
1891,0,0,0,0
1892,0.5,0.5,0.800000011920929,0.800000011920929
1889,0,0,0,0
1915,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142
1921,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
1922,0,0,0.200000002980232,0.200000002980232
1920,-0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
1919,-0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
1918,0,0,0,0
1917,0,0,0,0
1916,0,0,0,0
1914,0,0,0,0
1906,0,0,0.100000001490116,0.100000001490116
1912,0,0,0.400000005960465,0.400000005960465
1911,-0.5,0.5,-0.300000011920929,0.300000011920929
1910,0,0,0.300000011920929,0.300000011920929
1909,0,0,0.800000011920929,0.800000011920929
1908,0.5,0.5,0.100000001490116,0.100000001490116
1907,0.400000005960465,0.400000005960465,0.800000011920929,0.800000011920929
1905,0,0,0,0
1913,0.600000023841858,0.600000023841858,-0.300000011920929,0.300000011920929
1935,-0.5,0.5,-0.699999988079071,0.699999988079071
1934,0,0,0,0
1933,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
1932,0.600000023841858,0.600000023841858,-0.200000002980232,0.200000002980232
1931,0,0,0,0
1930,0,0,0,0
1926,0,0,0.800000011920929,0.800000011920929
1928,0,0,0.300000011920929,0.300000011920929
1927,0.100000001490116,0.100000001490116,-0.200000002980232,0.200000002980232
1925,0,0,0,0
1924,0,0,0,0
1923,0,0,0,0
1929,0.100000001490116,0.100000001490116,0,0
1942,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
1943,0,0,0,0
1941,0.400000005960465,0.400000005960465,0.800000011920929,0.800000011920929
1940,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1939,0,0,0,0
1938,0.300000011920929,0.300000011920929,0,0
1937,0,0,0,0
1936,0.300000011920929,0.300000011920929,0,0
1944,0,0,0,0
1945,0,0,0,0
1946,0,0,0,0
1947,0.699999988079071,0.699999988079071,0,0
1948,0,0,0,0
1963,0,0,0.5,0.5
1964,0,0,0.300000011920929,0.300000011920929
1965,0,0,-0.400000005960465,0.400000005960465
1966,0,0,0,0
1971,-0.800000011920929,0.800000011920929,0.100000001490116,0.100000001490116
1968,0,0,-0.699999988079071,0.699999988079071
1969,-0.100000001490116,0.100000001490116,-0.100000001490116,0.100000001490116
1970,0.899999976158142,0.899999976158142,0,0
1962,-0.400000005960465,0.400000005960465,0,0
1967,0,0,0,0
1961,0,0,0,0
1960,0.600000023841858,0.600000023841858,0.5,0.5
1959,0,0,0,0
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0.899999976158142,0.899999976158142
1953,0.200000002980232,0.200000002980232,0,0
1949,-0.699999988079071,0.699999988079071,0,0
1955,0.200000002980232,0.200000002980232,0,0
1956,0,0,0,0
1957,0,0,0,0
1958,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1954,0,0,-0.800000011920929,0.800000011920929
1984,0,0,0.5,0.5
1992,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1991,0,0,0.400000005960465,0.400000005960465
1990,0.200000002980232,0.200000002980232,-0.300000011920929,0.300000011920929
1989,0,0,0,0
1988,0.699999988079071,0.699999988079071,0,0
1987,0.699999988079071,0.699999988079071,0,0
1986,0.699999988079071,0.699999988079071,0,0
1985,0,0,-0.200000002980232,0.200000002980232
1983,-0.800000011920929,0.800000011920929,0,0
1993,0,0,0.800000011920929,0.800000011920929
1981,0,0,0.300000011920929,0.300000011920929
1982,0.100000001490116,0.100000001490116,0,0
1973,0,0,0,0
1974,0,0,0.100000001490116,0.100000001490116
1975,0,0,0,0
1972,0.300000011920929,0.300000011920929,0,0
1977,0.300000011920929,0.300000011920929,0,0
1978,0.200000002980232,0.200000002980232,-0.699999988079071,0.699999988079071
1979,0,0,0,0
1980,0,0,0.300000011920929,0.300000011920929
1976,0.800000011920929,0.800000011920929,0.899999976158142,0.899999976158142
2004,0.300000011920929,0.300000011920929,0,0
2011,0.5,0.5,-0.300000011920929,0.300000011920929
2010,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
2009,0,0,0,0
2008,0.699999988079071,0.699999988079071,0.300000011920929,0.300000011920929
2007,0,0,0.400000005960465,0.400000005960465
2006,0.800000011920929,0.800000011920929,0,0
2005,0.200000002980232,0.200000002980232,0.5,0.5
2003,0,0,0.400000005960465,0.400000005960465
2001,-0.600000023841858,0.600000023841858,0.699999988079071,0.699999988079071
2000,0.300000011920929,0.300000011920929,-0.5,0.5
1999,0,0,0.300000011920929,0.300000011920929
1998,0,0,0,0
1997,-0.5,0.5,0.100000001490116,0.100000001490116
1996,0.100000001490116,0.100000001490116,0,0
1995,0,0,0.800000011920929,0.800000011920929
1994,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2002,0,0,0,0
2023,0,0,0,0
2024,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
2025,0,0,0.800000011920929,0.800000011920929
2026,0,0,0.300000011920929,0.300000011920929
2029,0,0,0.100000001490116,0.100000001490116
2027,0,0,0.800000011920929,0.800000011920929
2028,0,0,-0.600000023841858,0.600000023841858
2030,0.5,0.5,0.300000011920929,0.300000011920929
2022,0.100000001490116,0.100000001490116,0.800000011920929,0.800000011920929
2015,0,0,0,0
2020,0.200000002980232,0.200000002980232,0.800000011920929,0.800000011920929
2019,0,0,0,0
2018,0,0,0.300000011920929,0.300000011920929
2017,0,0,-0.5,0.5
2016,0,0,0,0
2014,-0.200000002980232,0.200000002980232,-0.200000002980232,0.200000002980232
2013,0.400000005960465,0.400000005960465,0,0
2012,0.699999988079071,0.699999988079071,0.600000023841858,0.600000023841858
2021,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
2044,0.100000001490116,0.100000001490116,0,0
2043,0,0,0,0
2042,0,0,0.300000011920929,0.300000011920929
2041,0,0,0.100000001490116,0.100000001490116
2040,0,0,0,0
2039,0.5,0.5,0.5,0.5
2038,0,0,0,0
2034,0,0,0.300000011920929,0.300000011920929
2036,0,0,0.899999976158142,0.899999976158142
2035,0,0,0.300000011920929,0.300000011920929
2033,0.300000011920929,0.300000011920929,0,0
2032,0,0,0.200000002980232,0.200000002980232
2031,0,0,0,0
2037,0,0,0,0
2048,0,0,0.300000011920929,0.300000011920929
2049,0.200000002980232,0.200000002980232,0,0
2047,0,0,0,0
2045,0,0,0.800000011920929,0.800000011920929
2046,0,0,0,0
2050,0.100000001490116,0.100000001490116,0.899999976158142,0.899999976158142
2060,0,0,0.300000011920929,0.300000011920929
2065,0,0,0,0
2064,0,0,0,0
2063,0,0,0,0
2062,0,0,0.200000002980232,0.200000002980232
2061,0,0,0,0
2059,0,0,0.200000002980232,0.200000002980232
2058,0.800000011920929,0.800000011920929,0,0
2056,0,0,0.899999976158142,0.899999976158142
2055,0,0,0,0
2054,-0.699999988079071,0.699999988079071,-0.400000005960465,0.400000005960465
2053,0,0,0,0
2052,0.100000001490116,0.100000001490116,0,0
2051,0,0,0.5,0.5
2057,0.699999988079071,0.699999988079071,0,0
2075,0,0,0.100000001490116,0.100000001490116
2069,0.100000001490116,0.100000001490116,0,0
2074,0,0,0.600000023841858,0.600000023841858
2073,-0.200000002980232,0.200000002980232,0.5,0.5
2066,0,0,0.200000002980232,0.200000002980232
2071,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
2070,0,0,0,0
2068,-0.5,0.5,0,0
2067,0.300000011920929,0.300000011920929,0,0
2072,0,0,0,0
3492,0,0,0,0
3499,0.600000023841858,0.600000023841858,-0.300000011920929,0.300000011920929
3498,0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858
3497,0,0,0,0
3496,0,0,0,0
3495,0,0,0,0
3494,0,0,0,0
3493,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3491,0,0,0.300000011920929,0.300000011920929
3500,0.800000011920929,0.800000011920929,-0.100000001490116,0.100000001490116
3489,0.300000011920929,0.300000011920929,0.699999988079071,0.699999988079071
3488,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
3487,0,0,0.300000011920929,0.300000011920929
3486,0.899999976158142,0.899999976158142,0.800000011920929,0.800000011920929
3485,0,0,0.600000023841858,0.600000023841858
3484,0,0,0,0
3483,0,0,-0.300000011920929,0.300000011920929
3482,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3490,0,0,-0.100000001490116,0.100000001490116
3507,0,0,0.300000011920929,0.300000011920929
3506,0.200000002980232,0.200000002980232,0.800000011920929,0.800000011920929
3505,0,0,0.400000005960465,0.400000005960465
3501,0,0,0.200000002980232,0.200000002980232
3503,0,0,0.100000001490116,0.100000001490116
3502,0.699999988079071,0.699999988079071,0.200000002980232,0.200000002980232
3504,0,0,0.899999976158142,0.899999976158142
3517,0.800000011920929,0.800000011920929,0,0
3516,0.200000002980232,0.200000002980232,0.699999988079071,0.699999988079071
3515,-0.300000011920929,0.300000011920929,0,0
3514,0,0,-0.400000005960465,0.400000005960465
3513,0,0,0.300000011920929,0.300000011920929
3511,0,0,0,0
3510,0,0,0,0
3509,0,0,0.300000011920929,0.300000011920929
3508,0,0,0,0
3512,0,0,0,0
3536,0,0,-0.800000011920929,0.800000011920929
3537,0,0,0.300000011920929,0.300000011920929
3538,0,0,0,0
3539,0,0,-0.100000001490116,0.100000001490116
3540,0,0,0,0
3541,0,0,0,0
3543,0,0,0.100000001490116,0.100000001490116
3544,-0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
3545,0.300000011920929,0.300000011920929,0.800000011920929,0.800000011920929
3546,0,0,0,0
3547,0,0,0.699999988079071,0.699999988079071
3548,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
3535,0.100000001490116,0.100000001490116,0,0
3542,0,0,0,0
3534,0,0,0,0
3518,0.200000002980232,0.200000002980232,0,0
3532,0,0,0.699999988079071,0.699999988079071
3533,0.200000002980232,0.200000002980232,-0.600000023841858,0.600000023841858
3519,0.300000011920929,0.300000011920929,0,0
3520,0.200000002980232,0.200000002980232,0,0
3522,0.300000011920929,0.300000011920929,0,0
3523,0,0,0,0
3524,0,0,-0.5,0.5
3521,0,0,0,0
3526,0.100000001490116,0.100000001490116,0.5,0.5
3527,0,0,0,0
3528,0,0,0,0
3529,0,0,0,0
3530,0,0,0,0
3531,0,0,0.100000001490116,0.100000001490116
3525,0,0,0.300000011920929,0.300000011920929
3580,0,0,0.800000011920929,0.800000011920929
3573,0.100000001490116,0.100000001490116,0,0
3574,0,0,0.400000005960465,0.400000005960465
3575,0.400000005960465,0.400000005960465,-0.600000023841858,0.600000023841858
3576,0,0,0,0
3577,0.300000011920929,0.300000011920929,-0.699999988079071,0.699999988079071
3578,0,0,0.899999976158142,0.899999976158142
3579,0.200000002980232,0.200000002980232,0.5,0.5
3581,0,0,-0.100000001490116,0.100000001490116
3588,0.899999976158142,0.899999976158142,0.800000011920929,0.800000011920929
3583,0,0,0,0
3584,0,0,-0.100000001490116,0.100000001490116
3585,0,0,0.300000011920929,0.300000011920929
3586,0,0,0.899999976158142,0.899999976158142
3587,0.300000011920929,0.300000011920929,-0.100000001490116,0.100000001490116
3589,0,0,0.200000002980232,0.200000002980232
3590,0,0,0,0
3571,0,0,0,0
3582,0,0,0.899999976158142,0.899999976158142
3570,0,0,0.300000011920929,0.300000011920929
3572,0.400000005960465,0.400000005960465,0.600000023841858,0.600000023841858
3568,0.200000002980232,0.200000002980232,0,0
3549,0.800000011920929,0.800000011920929,0.899999976158142,0.899999976158142
3550,0.300000011920929,0.300000011920929,0.5,0.5
3551,0,0,0.300000011920929,0.300000011920929
3552,0,0,0.899999976158142,0.899999976158142
3554,0,0,0.300000011920929,0.300000011920929
3555,0,0,0.200000002980232,0.200000002980232
3556,0.300000011920929,0.300000011920929,0,0
3557,0,0,0,0
3558,0,0,0.300000011920929,0.300000011920929
3553,0,0,0,0
3560,0,0,0,0
3561,0,0,0,0
3562,0,0,0,0
3563,0,0,0,0
3564,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
3565,0,0,0,0
3566,0,0,0,0
3569,0,0,0,0
3567,0.200000002980232,0.200000002980232,0.800000011920929,0.800000011920929
3559,0,0,0,0
3606,0.200000002980232,0.200000002980232,0.699999988079071,0.699999988079071
3607,0.699999988079071,0.699999988079071,0,0
3608,-0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858
3609,0,0,0,0
3610,0.899999976158142,0.899999976158142,0,0
3615,0,0,0.300000011920929,0.300000011920929
3612,0.200000002980232,0.200000002980232,0,0
3613,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3614,0,0,0,0
3605,0.100000001490116,0.100000001490116,0,0
3611,0,0,0,0
3604,0,0,0,0
3599,0.100000001490116,0.100000001490116,0,0
3602,0.400000005960465,0.400000005960465,0,0
3603,0,0,0,0
3591,0.800000011920929,0.800000011920929,0,0
3592,0,0,0,0
3593,0,0,0,0
3595,0,0,0,0
3594,0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858
3597,0,0,0,0
3598,0.5,0.5,0,0
3600,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3601,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
3596,0,0,0.100000001490116,0.100000001490116
3642,0,0,0,0
3632,0.200000002980232,0.200000002980232,0.600000023841858,0.600000023841858
3633,0,0,0,0
3634,-0.5,0.5,0,0
3635,0,0,0.600000023841858,0.600000023841858
3641,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3637,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3638,0.600000023841858,0.600000023841858,0,0
3639,0,0,0.300000011920929,0.300000011920929
3640,0.300000011920929,0.300000011920929,0,0
3631,0.300000011920929,0.300000011920929,-0.699999988079071,0.699999988079071
3636,0.400000005960465,0.400000005960465,0,0
3630,0.5,0.5,0,0
3623,0.800000011920929,0.800000011920929,0.300000011920929,0.300000011920929
3628,0,0,0,0
3617,0,0,0,0
3618,0.100000001490116,0.100000001490116,0,0
3619,0.100000001490116,0.100000001490116,0,0
3620,0,0,0,0
3621,0,0,0.800000011920929,0.800000011920929
3616,0.5,0.5,0,0
3624,0.400000005960465,0.400000005960465,0.5,0.5
3622,0,0,0.699999988079071,0.699999988079071
3627,0,0,0,0
3629,0.800000011920929,0.800000011920929,0,0
3625,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3626,0.400000005960465,0.400000005960465,0,0
3654,0,0,0,0
3664,0,0,0.200000002980232,0.200000002980232
3663,0,0,0,0
3662,0,0,0,0
3660,0.300000011920929,0.300000011920929,0,0
3659,0.899999976158142,0.899999976158142,0.800000011920929,0.800000011920929
3658,0,0,0,0
3657,0,0,0,0
3656,0,0,0,0
3655,0,0,0,0
3661,0,0,0,0
3653,0,0,0.300000011920929,0.300000011920929
3651,0,0,0,0
3650,0,0,-0.100000001490116,0.100000001490116
3649,-0.600000023841858,0.600000023841858,0,0
3648,0,0,-0.400000005960465,0.400000005960465
3647,0,0,0,0
3646,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
3645,0.300000011920929,0.300000011920929,0.899999976158142,0.899999976158142
3644,0,0,0.800000011920929,0.800000011920929
3643,0,0,0,0
3652,0,0,0,0
3672,0,0,0.100000001490116,0.100000001490116
3671,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
3670,0,0,0.300000011920929,0.300000011920929
3669,0.600000023841858,0.600000023841858,0.200000002980232,0.200000002980232
3665,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3667,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3666,0,0,0,0
3668,0,0,0,0
3679,0,0,0,0
3681,0,0,0,0
3680,-0.600000023841858,0.600000023841858,0.400000005960465,0.400000005960465
3677,0,0,0,0
3678,0.400000005960465,0.400000005960465,0,0
3676,0,0,0,0
3675,0,0,0,0
3674,0,0,0.100000001490116,0.100000001490116
3673,0.5,0.5,0.699999988079071,0.699999988079071
3700,0,0,0,0
3701,-0.400000005960465,0.400000005960465,0,0
3702,0,0,0.100000001490116,0.100000001490116
3704,0,0,0.100000001490116,0.100000001490116
3705,0,0,0,0
3706,0,0,0.300000011920929,0.300000011920929
3707,0,0,0,0
3709,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3699,0,0,0.300000011920929,0.300000011920929
3710,0,0,0,0
3711,0,0,0.300000011920929,0.300000011920929
3712,0,0,-0.300000011920929,0.300000011920929
3713,0.200000002980232,0.200000002980232,0,0
3714,0,0,0.300000011920929,0.300000011920929
3708,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3698,0,0,0.699999988079071,0.699999988079071
3703,0.200000002980232,0.200000002980232,-0.200000002980232,0.200000002980232
3696,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3682,0,0,0,0
3697,0,0,0.899999976158142,0.899999976158142
3684,0.800000011920929,0.800000011920929,0,0
3685,0.400000005960465,0.400000005960465,0.5,0.5
3686,0.300000011920929,0.300000011920929,0,0
3687,-0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3688,0,0,0,0
3683,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
3690,0.300000011920929,0.300000011920929,0,0
3691,0.899999976158142,0.899999976158142,0.5,0.5
3692,0.400000005960465,0.400000005960465,0,0
3693,0,0,0,0
3694,0,0,0.300000011920929,0.300000011920929
3695,0,0,0,0
3689,0,0,0.400000005960465,0.400000005960465
3731,0,0,0.200000002980232,0.200000002980232
3732,0,0,0.300000011920929,0.300000011920929
3733,0,0,0,0
3734,0.400000005960465,0.400000005960465,0,0
3735,0,0,0,0
3736,0,0,0.899999976158142,0.899999976158142
3739,0.699999988079071,0.699999988079071,0,0
3738,-0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
3740,0,0,0,0
3741,0.300000011920929,0.300000011920929,0.899999976158142,0.899999976158142
3742,0.300000011920929,0.300000011920929,0,0
3730,0.400000005960465,0.400000005960465,0.699999988079071,0.699999988079071
3737,0,0,0,0
3729,0,0,0,0
3725,0,0,0,0
3727,0,0,0,0
3728,0.300000011920929,0.300000011920929,0,0
3715,0,0,0.800000011920929,0.800000011920929
3716,0,0,0,0
3717,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3718,0.400000005960465,0.400000005960465,0,0
3719,0,0,0,0
3721,0,0,0.300000011920929,0.300000011920929
3722,0,0,0,0
3723,0,0,0.400000005960465,0.400000005960465
3724,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3726,0.699999988079071,0.699999988079071,0.200000002980232,0.200000002980232
3720,0,0,0,0
3751,-0.699999988079071,0.699999988079071,0.400000005960465,0.400000005960465
3760,0,0,-0.699999988079071,0.699999988079071
3759,0,0,0.400000005960465,0.400000005960465
3758,0,0,0.400000005960465,0.400000005960465
3757,0,0,0.300000011920929,0.300000011920929
3756,0,0,0,0
3755,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3754,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
3753,-0.400000005960465,0.400000005960465,0.699999988079071,0.699999988079071
3747,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
3750,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3749,0.699999988079071,0.699999988079071,0.800000011920929,0.800000011920929
3748,0,0,0.300000011920929,0.300000011920929
3746,0,0,0,0
3745,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3744,0,0,0,0
3743,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3752,0,0,0.400000005960465,0.400000005960465
3776,0.100000001490116,0.100000001490116,0,0
3778,0.800000011920929,0.800000011920929,-0.5,0.5
3779,0.800000011920929,0.800000011920929,0.5,0.5
3780,0,0,0,0
3781,0.5,0.5,0.800000011920929,0.800000011920929
3783,-0.100000001490116,0.100000001490116,0,0
3784,0.899999976158142,0.899999976158142,0.200000002980232,0.200000002980232
3785,0,0,0.400000005960465,0.400000005960465
3786,0.300000011920929,0.300000011920929,0,0
3787,0,0,0.300000011920929,0.300000011920929
3775,-0.200000002980232,0.200000002980232,0.5,0.5
3782,0,0,0,0
3774,0.100000001490116,0.100000001490116,0,0
3777,0,0,0,0
3772,0,0,0.200000002980232,0.200000002980232
3761,0,0,0,0
3762,0,0,0,0
3763,0.400000005960465,0.400000005960465,0,0
3765,0,0,0,0
3766,0.100000001490116,0.100000001490116,0,0
3764,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3768,0,0,0,0
3769,-0.100000001490116,0.100000001490116,0,0
3770,0.5,0.5,0,0
3773,0.5,0.5,0.100000001490116,0.100000001490116
3771,0.600000023841858,0.600000023841858,-0.100000001490116,0.100000001490116
3767,0,0,0.800000011920929,0.800000011920929
3810,0.699999988079071,0.699999988079071,0.400000005960465,0.400000005960465
3806,0,0,0,0
3807,0,0,0,0
3808,0,0,0,0
3809,0.899999976158142,0.899999976158142,0,0
3811,0,0,0,0
3818,0,0,0,0
3813,0,0,-0.600000023841858,0.600000023841858
3814,0,0,0.100000001490116,0.100000001490116
3815,0.600000023841858,0.600000023841858,0.600000023841858,0.600000023841858
3816,0.800000011920929,0.800000011920929,0,0
3817,0.300000011920929,0.300000011920929,-0.100000001490116,0.100000001490116
3805,0,0,0,0
3812,0,0,0,0
3804,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3798,0,0,0.400000005960465,0.400000005960465
3802,0,0,-0.300000011920929,0.300000011920929
3788,0.300000011920929,0.300000011920929,0,0
3789,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
3790,0,0,0,0
3791,0,0,-0.600000023841858,0.600000023841858
3792,0,0,0,0
3803,0,0,0,0
3794,0,0,-0.200000002980232,0.200000002980232
3793,0.899999976158142,0.899999976158142,0,0
3796,0,0,0,0
3797,0,0,0,0
3799,0,0,0.200000002980232,0.200000002980232
3800,0,0,0,0
3801,0,0,0,0
3795,0,0,0.100000001490116,0.100000001490116
3825,0,0,0,0
3827,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
3828,0,0,0,0
3824,0,0,0.200000002980232,0.200000002980232
3826,0,0,0,0
3822,-0.300000011920929,0.300000011920929,0.899999976158142,0.899999976158142
3821,0,0,0.200000002980232,0.200000002980232
3820,0,0,0,0
3819,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3823,0,0,0.300000011920929,0.300000011920929
3836,0.300000011920929,0.300000011920929,0,0
3835,0,0,0.400000005960465,0.400000005960465
3834,0,0,0.100000001490116,0.100000001490116
3833,0,0,0,0
3831,0,0,0.5,0.5
3830,0.5,0.5,-0.300000011920929,0.300000011920929
3829,0,0,0.400000005960465,0.400000005960465
3832,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
3858,0,0,0.800000011920929,0.800000011920929
3854,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3855,0.300000011920929,0.300000011920929,0.5,0.5
3856,0.300000011920929,0.300000011920929,0.5,0.5
3857,0,0,0.100000001490116,0.100000001490116
3859,0,0,-0.5,0.5
3866,0,0,0,0
3861,0.400000005960465,0.400000005960465,-0.100000001490116,0.100000001490116
3862,0,0,-0.600000023841858,0.600000023841858
3863,0,0,0,0
3864,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3865,0,0,0,0
3867,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
3860,0,0,0,0
3853,-0.699999988079071,0.699999988079071,0,0
3850,0,0,0,0
3851,0,0,0,0
3837,0,0,0.400000005960465,0.400000005960465
3852,0.899999976158142,0.899999976158142,0,0
3839,0,0,0,0
3840,0.200000002980232,0.200000002980232,0,0
3841,0,0,0,0
3842,0,0,0.800000011920929,0.800000011920929
3838,0,0,0.600000023841858,0.600000023841858
3844,0,0,0,0
3845,0,0,0,0
3846,0,0,0,0
3847,0,0,0,0
3848,0,0,0,0
3849,-0.5,0.5,0,0
3843,0,0,0,0
3899,0,0,0.400000005960465,0.400000005960465
3898,-0.600000023841858,0.600000023841858,0,0
3897,0,0,0,0
3896,0,0,0.300000011920929,0.300000011920929
3893,0,0,0.800000011920929,0.800000011920929
3894,-0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
3892,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
3900,0,0,0,0
3895,0,0,-0.800000011920929,0.800000011920929
3901,0,0,0,0
3891,0,0,0.800000011920929,0.800000011920929
3903,0,0,0,0
3904,0,0,0.899999976158142,0.899999976158142
3905,0,0,0.200000002980232,0.200000002980232
3907,-0.300000011920929,0.300000011920929,0.899999976158142,0.899999976158142
3908,-0.300000011920929,0.300000011920929,0,0
3909,0.800000011920929,0.800000011920929,0.600000023841858,0.600000023841858
3910,0.300000011920929,0.300000011920929,0.600000023841858,0.600000023841858
3911,0.300000011920929,0.300000011920929,0.699999988079071,0.699999988079071
3912,0.300000011920929,0.300000011920929,0,0
3902,0,0,0.899999976158142,0.899999976158142
3890,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
3906,0.600000023841858,0.600000023841858,-0.699999988079071,0.699999988079071
3888,0.200000002980232,0.200000002980232,0.600000023841858,0.600000023841858
3868,0,0,0,0
3869,0,0,0,0
3871,0.100000001490116,0.100000001490116,0.899999976158142,0.899999976158142
3872,0,0,0,0
3873,0.699999988079071,0.699999988079071,0,0
3889,-0.100000001490116,0.100000001490116,-0.300000011920929,0.300000011920929
3874,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
3875,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3876,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3877,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
3870,0,0,0,0
3879,0,0,0,0
3878,0.400000005960465,0.400000005960465,0,0
3887,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
3885,0.200000002980232,0.200000002980232,0,0
3884,0.300000011920929,0.300000011920929,0,0
3886,0,0,0.100000001490116,0.100000001490116
