index,missing_info_es_noun_adj_gscore,missing_info_es_noun_adj_gmagnitude,improvements_es_noun_adj_gscore,improvements_es_noun_adj_gmagnitude
1737,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1735,0,0,0.5,0.5
1734,0,0,0.100000001490116,0.100000001490116
1736,0,0,-0.200000002980232,0.200000002980232
1732,0.100000001490116,0.100000001490116,0.5,0.5
1731,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1730,0,0,0.100000001490116,0.100000001490116
1729,0.899999976158142,0.899999976158142,-0.699999988079071,0.699999988079071
1728,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1733,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
1760,0,0,0.400000005960465,0.400000005960465
1756,0,0,0.400000005960465,0.400000005960465
1757,0,0,0.699999988079071,0.699999988079071
1758,0,0,0.300000011920929,0.300000011920929
1759,0,0,0.200000002980232,0.200000002980232
1761,0,0,0.200000002980232,0.200000002980232
1767,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
1763,0.300000011920929,0.300000011920929,0.5,0.5
1764,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
1765,0,0,0.400000005960465,0.400000005960465
1766,0,0,0.400000005960465,0.400000005960465
1755,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1762,0,0,0.400000005960465,0.400000005960465
1754,-0.100000001490116,0.100000001490116,0,0
1753,0,0,0.400000005960465,0.400000005960465
1752,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
1741,0.800000011920929,0.800000011920929,0.300000011920929,0.300000011920929
1742,0.699999988079071,0.699999988079071,0.300000011920929,0.300000011920929
1743,0,0,0.100000001490116,0.100000001490116
1744,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1745,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1740,0.5,0.5,0,0
1747,-0.100000001490116,0.100000001490116,-0.100000001490116,0.100000001490116
1748,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
1749,0,0,0.300000011920929,0.300000011920929
1750,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
1751,0.300000011920929,0.300000011920929,0,0
1746,0,0,0,0
1782,-0.5,0.5,0.300000011920929,0.300000011920929
1783,0,0,0,0
1784,0,0,0.400000005960465,0.400000005960465
1785,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
1786,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1789,0,0,0,0
1788,0.200000002980232,0.200000002980232,0.400000005960465,0.400000005960465
1790,0.200000002980232,0.200000002980232,0,0
1791,-0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
1781,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1787,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1780,0,0,0.100000001490116,0.100000001490116
1777,0.100000001490116,0.100000001490116,-0.600000023841858,0.600000023841858
1778,0,0,0.300000011920929,0.300000011920929
1768,0.100000001490116,0.100000001490116,0,0
1769,-0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
1771,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1772,0.200000002980232,0.200000002980232,0,0
1770,-0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
1774,0.200000002980232,0.200000002980232,0.400000005960465,0.400000005960465
1775,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1776,0,0,0.200000002980232,0.200000002980232
1779,0.600000023841858,0.600000023841858,-0.300000011920929,0.300000011920929
1773,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1813,0,0,0,0
1809,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
1810,0,0,0.100000001490116,0.100000001490116
1811,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
1812,0.400000005960465,0.400000005960465,-0.5,0.5
1814,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
1819,0.400000005960465,0.400000005960465,0.5,0.5
1816,0.400000005960465,0.400000005960465,0,0
1817,0,0,0.899999976158142,0.899999976158142
1818,0.200000002980232,0.200000002980232,0.400000005960465,0.400000005960465
1808,0,0,0.400000005960465,0.400000005960465
1820,0.800000011920929,0.800000011920929,0.300000011920929,0.300000011920929
1821,0.600000023841858,0.600000023841858,0.899999976158142,0.899999976158142
1815,0,0,-0.5,0.5
1807,0.200000002980232,0.200000002980232,0,0
1804,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1805,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1792,0.400000005960465,0.400000005960465,0.5,0.5
1793,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1806,0,0,-0.699999988079071,0.699999988079071
1795,0.200000002980232,0.200000002980232,0.400000005960465,0.400000005960465
1796,0.400000005960465,0.400000005960465,-0.400000005960465,0.400000005960465
1797,0,0,0.5,0.5
1794,0.300000011920929,0.300000011920929,0.600000023841858,0.600000023841858
1799,0.400000005960465,0.400000005960465,0.5,0.5
1800,0,0,0.300000011920929,0.300000011920929
1801,0,0,0.400000005960465,0.400000005960465
1802,0.200000002980232,0.200000002980232,0,0
1803,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1798,0.400000005960465,0.400000005960465,-0.200000002980232,0.200000002980232
1831,-0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1837,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1836,0,0,0.100000001490116,0.100000001490116
1835,0,0,0.100000001490116,0.100000001490116
1834,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1833,0.100000001490116,0.100000001490116,0.699999988079071,0.699999988079071
1830,0.400000005960465,0.400000005960465,0.5,0.5
1832,-0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1828,0.400000005960465,0.400000005960465,0,0
1827,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1829,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1826,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
1825,-0.100000001490116,0.100000001490116,0,0
1824,0,0,0,0
1823,0,0,0,0
1822,-0.200000002980232,0.200000002980232,0,0
1846,0,0,0.300000011920929,0.300000011920929
1845,0,0,0,0
1844,0.699999988079071,0.699999988079071,0.200000002980232,0.200000002980232
1842,0,0,0.200000002980232,0.200000002980232
1843,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
1840,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1839,0.200000002980232,0.200000002980232,0,0
1838,0.5,0.5,0,0
1841,0.600000023841858,0.600000023841858,0,0
1847,0.400000005960465,0.400000005960465,0,0
1848,0.699999988079071,0.699999988079071,0.200000002980232,0.200000002980232
1849,0.200000002980232,0.200000002980232,-0.100000001490116,0.100000001490116
1858,-0.600000023841858,0.600000023841858,0,0
1863,0,0,0,0
1862,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
1861,-0.699999988079071,0.699999988079071,-0.200000002980232,0.200000002980232
1860,0.200000002980232,0.200000002980232,-0.100000001490116,0.100000001490116
1859,0,0,-0.200000002980232,0.200000002980232
1857,0,0,0.100000001490116,0.100000001490116
1851,0,0,-0.5,0.5
1855,0,0,0.400000005960465,0.400000005960465
1854,-0.5,0.5,-0.5,0.5
1853,0,0,-0.5,0.5
1852,0,0,-0.5,0.5
1850,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
1856,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1875,0.400000005960465,0.400000005960465,0.5,0.5
1883,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1882,0.100000001490116,0.100000001490116,0,0
1881,0.5,0.5,0.200000002980232,0.200000002980232
1880,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1879,0.5,0.5,0.100000001490116,0.100000001490116
1878,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1877,0,0,0.400000005960465,0.400000005960465
1876,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
1874,0,0,0.300000011920929,0.300000011920929
1884,0.100000001490116,0.100000001490116,-0.100000001490116,0.100000001490116
1872,0,0,0,0
1864,0,0,0.200000002980232,0.200000002980232
1865,0,0,0.100000001490116,0.100000001490116
1866,0,0,0.200000002980232,0.200000002980232
1867,0,0,0,0
1873,0,0,-0.100000001490116,0.100000001490116
1869,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1870,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1871,0,0,0.300000011920929,0.300000011920929
1868,0,0,-0.200000002980232,0.200000002980232
1896,0,0,0,0
1904,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1903,0,0,0,0
1902,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1901,0,0,-0.200000002980232,0.200000002980232
1900,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
1899,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1898,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1897,0,0,0.200000002980232,0.200000002980232
1895,0,0,0.200000002980232,0.200000002980232
1894,0,0,0,0
1893,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1886,0.100000001490116,0.100000001490116,0,0
1887,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1888,0.800000011920929,0.800000011920929,0,0
1885,0.600000023841858,0.600000023841858,0.800000011920929,0.800000011920929
1890,-0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1891,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1892,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
1889,0,0,0.300000011920929,0.300000011920929
1915,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142
1921,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1922,0.100000001490116,0.100000001490116,0,0
1920,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1919,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1918,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
1917,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1916,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1914,0.100000001490116,0.100000001490116,0,0
1906,0,0,0.100000001490116,0.100000001490116
1912,0,0,0.400000005960465,0.400000005960465
1911,-0.300000011920929,0.300000011920929,-0.100000001490116,0.100000001490116
1910,0,0,0,0
1909,0,0,0.600000023841858,0.600000023841858
1908,-0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1907,0.5,0.5,0.699999988079071,0.699999988079071
1905,0,0,0.200000002980232,0.200000002980232
1913,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
1935,0.400000005960465,0.400000005960465,-0.5,0.5
1934,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1933,0.400000005960465,0.400000005960465,-0.5,0.5
1932,0,0,0.400000005960465,0.400000005960465
1931,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1930,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
1926,0,0,0.600000023841858,0.600000023841858
1928,0,0,-0.200000002980232,0.200000002980232
1927,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1925,0,0,0,0
1924,0,0,0,0
1923,-0.300000011920929,0.300000011920929,-0.300000011920929,0.300000011920929
1929,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1942,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
1943,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1941,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1940,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
1939,0,0,0.100000001490116,0.100000001490116
1938,0,0,0,0
1937,0,0,0.300000011920929,0.300000011920929
1936,0.100000001490116,0.100000001490116,0,0
1944,0,0,0.400000005960465,0.400000005960465
1945,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
1946,0,0,0,0
1947,0.200000002980232,0.200000002980232,0.400000005960465,0.400000005960465
1948,0.400000005960465,0.400000005960465,-0.100000001490116,0.100000001490116
1963,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1964,0,0,0.200000002980232,0.200000002980232
1965,0.200000002980232,0.200000002980232,-0.5,0.5
1966,0.300000011920929,0.300000011920929,0,0
1971,-0.699999988079071,0.699999988079071,0.300000011920929,0.300000011920929
1968,0.300000011920929,0.300000011920929,0.5,0.5
1969,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
1970,0,0,0.200000002980232,0.200000002980232
1962,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1967,0,0,0.300000011920929,0.300000011920929
1961,0,0,0.5,0.5
1960,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
1959,0,0,0,0
1950,0,0,0,0
1951,0,0,0,0
1952,0,0,0.899999976158142,0.899999976158142
1953,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1949,-0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
1955,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1956,0,0,0,0
1957,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
1958,0.300000011920929,0.300000011920929,0.5,0.5
1954,0.5,0.5,-0.600000023841858,0.600000023841858
1984,-0.400000005960465,0.400000005960465,0,0
1992,-0.300000011920929,0.300000011920929,-0.300000011920929,0.300000011920929
1991,0,0,0.400000005960465,0.400000005960465
1990,0,0,0,0
1989,0.100000001490116,0.100000001490116,0,0
1988,-0.5,0.5,0.400000005960465,0.400000005960465
1987,-0.5,0.5,0.400000005960465,0.400000005960465
1986,-0.5,0.5,0.400000005960465,0.400000005960465
1985,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
1983,-0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
1993,0.200000002980232,0.200000002980232,0.699999988079071,0.699999988079071
1981,0,0,0.5,0.5
1982,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1973,0.200000002980232,0.200000002980232,0.699999988079071,0.699999988079071
1974,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1975,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1972,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1977,0.400000005960465,0.400000005960465,0,0
1978,0.200000002980232,0.200000002980232,-0.600000023841858,0.600000023841858
1979,0,0,0,0
1980,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
1976,0.600000023841858,0.600000023841858,0.800000011920929,0.800000011920929
2004,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
2011,-0.100000001490116,0.100000001490116,-0.200000002980232,0.200000002980232
2010,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
2009,0,0,0.100000001490116,0.100000001490116
2008,0.600000023841858,0.600000023841858,-0.300000011920929,0.300000011920929
2007,0,0,0.300000011920929,0.300000011920929
2006,0.400000005960465,0.400000005960465,0,0
2005,0.300000011920929,0.300000011920929,0.5,0.5
2003,0,0,0.200000002980232,0.200000002980232
2001,-0.100000001490116,0.100000001490116,0.899999976158142,0.899999976158142
2000,0.300000011920929,0.300000011920929,-0.600000023841858,0.600000023841858
1999,-0.600000023841858,0.600000023841858,0.400000005960465,0.400000005960465
1998,0.5,0.5,0.5,0.5
1997,-0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
1996,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
1995,0.5,0.5,0.600000023841858,0.600000023841858
1994,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
2002,0.300000011920929,0.300000011920929,0.699999988079071,0.699999988079071
2023,0.400000005960465,0.400000005960465,0,0
2024,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
2025,0.100000001490116,0.100000001490116,0,0
2026,0,0,0.400000005960465,0.400000005960465
2029,0,0,0,0
2027,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
2028,0.100000001490116,0.100000001490116,0,0
2030,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
2022,0.100000001490116,0.100000001490116,0.800000011920929,0.800000011920929
2015,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
2020,0.400000005960465,0.400000005960465,0.800000011920929,0.800000011920929
2019,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
2018,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
2017,0.200000002980232,0.200000002980232,-0.400000005960465,0.400000005960465
2016,0,0,0.300000011920929,0.300000011920929
2014,-0.300000011920929,0.300000011920929,-0.300000011920929,0.300000011920929
2013,0.5,0.5,0.300000011920929,0.300000011920929
2012,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
2021,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
2044,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
2043,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
2042,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
2041,0.300000011920929,0.300000011920929,0,0
2040,0,0,0,0
2039,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
2038,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
2034,0.400000005960465,0.400000005960465,0.300000011920929,0.300000011920929
2036,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
2035,0,0,0,0
2033,0.100000001490116,0.100000001490116,0,0
2032,0,0,0.100000001490116,0.100000001490116
2031,0,0,0.100000001490116,0.100000001490116
2037,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
2048,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
2049,0.400000005960465,0.400000005960465,0,0
2047,0,0,0,0
2045,0,0,0.699999988079071,0.699999988079071
2046,0.200000002980232,0.200000002980232,0,0
2050,0,0,0.400000005960465,0.400000005960465
2060,0,0,-0.100000001490116,0.100000001490116
2065,0,0,0.100000001490116,0.100000001490116
2064,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
2063,0,0,0.300000011920929,0.300000011920929
2062,0.300000011920929,0.300000011920929,0.400000005960465,0.400000005960465
2061,0,0,0.200000002980232,0.200000002980232
2059,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
2058,0.200000002980232,0.200000002980232,0,0
2056,0.300000011920929,0.300000011920929,0,0
2055,0,0,0.400000005960465,0.400000005960465
2054,-0.600000023841858,0.600000023841858,-0.300000011920929,0.300000011920929
2053,0,0,0,0
2052,0.200000002980232,0.200000002980232,-0.300000011920929,0.300000011920929
2051,0,0,0.300000011920929,0.300000011920929
2057,0.600000023841858,0.600000023841858,0,0
2075,0,0,0.200000002980232,0.200000002980232
2069,0.200000002980232,0.200000002980232,0.5,0.5
2074,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
2073,0,0,0.300000011920929,0.300000011920929
2066,0,0,0.400000005960465,0.400000005960465
2071,0.600000023841858,0.600000023841858,0.5,0.5
2070,0,0,0.200000002980232,0.200000002980232
2068,0.200000002980232,0.200000002980232,0.699999988079071,0.699999988079071
2067,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
2072,0,0,0,0
3492,0,0,0,0
3499,0.200000002980232,0.200000002980232,-0.200000002980232,0.200000002980232
3498,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3497,0,0,0.200000002980232,0.200000002980232
3496,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3495,0.300000011920929,0.300000011920929,0.800000011920929,0.800000011920929
3494,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3493,0.5,0.5,0.5,0.5
3491,0,0,0.400000005960465,0.400000005960465
3500,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
3489,0,0,0.400000005960465,0.400000005960465
3488,0.5,0.5,0.5,0.5
3487,0,0,0.400000005960465,0.400000005960465
3486,0.300000011920929,0.300000011920929,0.800000011920929,0.800000011920929
3485,0,0,0.200000002980232,0.200000002980232
3484,0,0,0,0
3483,0,0,0,0
3482,0.5,0.5,0.699999988079071,0.699999988079071
3490,0,0,0.100000001490116,0.100000001490116
3507,0,0,0.100000001490116,0.100000001490116
3506,0.300000011920929,0.300000011920929,0.699999988079071,0.699999988079071
3505,0,0,-0.200000002980232,0.200000002980232
3501,0,0,0.400000005960465,0.400000005960465
3503,0,0,0.600000023841858,0.600000023841858
3502,0.5,0.5,0.200000002980232,0.200000002980232
3504,0,0,0.699999988079071,0.699999988079071
3517,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
3516,0.100000001490116,0.100000001490116,-0.699999988079071,0.699999988079071
3515,-0.100000001490116,0.100000001490116,0.5,0.5
3514,0,0,0.100000001490116,0.100000001490116
3513,0,0,0.5,0.5
3511,0.699999988079071,0.699999988079071,0,0
3510,0,0,0.300000011920929,0.300000011920929
3509,0,0,0.400000005960465,0.400000005960465
3508,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3512,0,0,-0.300000011920929,0.300000011920929
3536,0,0,0,0
3537,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3538,-0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
3539,0,0,-0.200000002980232,0.200000002980232
3540,0.300000011920929,0.300000011920929,0,0
3541,0,0,0,0
3543,0,0,0.200000002980232,0.200000002980232
3544,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3545,0.100000001490116,0.100000001490116,0.800000011920929,0.800000011920929
3546,0.200000002980232,0.200000002980232,0,0
3547,0,0,0.5,0.5
3548,0,0,0.300000011920929,0.300000011920929
3535,-0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
3542,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3534,0,0,-0.300000011920929,0.300000011920929
3518,0.100000001490116,0.100000001490116,0,0
3532,0,0,0,0
3533,0.200000002980232,0.200000002980232,-0.100000001490116,0.100000001490116
3519,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3520,-0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
3522,0,0,0,0
3523,0,0,0,0
3524,0,0,-0.200000002980232,0.200000002980232
3521,0,0,-0.400000005960465,0.400000005960465
3526,0.300000011920929,0.300000011920929,0.100000001490116,0.100000001490116
3527,0,0,0,0
3528,0,0,0,0
3529,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3530,0,0,0.100000001490116,0.100000001490116
3531,0.200000002980232,0.200000002980232,0.400000005960465,0.400000005960465
3525,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3580,0.5,0.5,0.699999988079071,0.699999988079071
3573,0,0,0.200000002980232,0.200000002980232
3574,0,0,0.200000002980232,0.200000002980232
3575,0,0,-0.200000002980232,0.200000002980232
3576,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3577,0.699999988079071,0.699999988079071,0.400000005960465,0.400000005960465
3578,-0.699999988079071,0.699999988079071,0.899999976158142,0.899999976158142
3579,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
3581,0,0,-0.300000011920929,0.300000011920929
3588,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
3583,0.100000001490116,0.100000001490116,0,0
3584,0,0,0.100000001490116,0.100000001490116
3585,0,0,0.200000002980232,0.200000002980232
3586,0,0,0.699999988079071,0.699999988079071
3587,0.400000005960465,0.400000005960465,0.100000001490116,0.100000001490116
3589,0,0,0.300000011920929,0.300000011920929
3590,0,0,0,0
3571,0,0,0,0
3582,0,0,0.800000011920929,0.800000011920929
3570,0,0,0.100000001490116,0.100000001490116
3572,0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
3568,0.200000002980232,0.200000002980232,0.5,0.5
3549,0.5,0.5,0.699999988079071,0.699999988079071
3550,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3551,0,0,0.300000011920929,0.300000011920929
3552,0.100000001490116,0.100000001490116,0.899999976158142,0.899999976158142
3554,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
3555,0,0,0.200000002980232,0.200000002980232
3556,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
3557,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3558,0,0,-0.699999988079071,0.699999988079071
3553,0,0,0.300000011920929,0.300000011920929
3560,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
3561,0,0,0,0
3562,0,0,0.100000001490116,0.100000001490116
3563,0,0,0.400000005960465,0.400000005960465
3564,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3565,0,0,0.100000001490116,0.100000001490116
3566,0,0,0.100000001490116,0.100000001490116
3569,0,0,0,0
3567,0.400000005960465,0.400000005960465,0.800000011920929,0.800000011920929
3559,0,0,0.100000001490116,0.100000001490116
3606,0.400000005960465,0.400000005960465,0.400000005960465,0.400000005960465
3607,0,0,0,0
3608,0,0,0.400000005960465,0.400000005960465
3609,0.5,0.5,0,0
3610,0.800000011920929,0.800000011920929,0.600000023841858,0.600000023841858
3615,0,0,0.100000001490116,0.100000001490116
3612,0,0,0.200000002980232,0.200000002980232
3613,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
3614,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
3605,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
3611,0,0,0,0
3604,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
3599,0,0,0.400000005960465,0.400000005960465
3602,0.300000011920929,0.300000011920929,0,0
3603,0,0,0,0
3591,0.400000005960465,0.400000005960465,0,0
3592,0,0,0.300000011920929,0.300000011920929
3593,0,0,0.100000001490116,0.100000001490116
3595,0,0,0,0
3594,0.100000001490116,0.100000001490116,0.200000002980232,0.200000002980232
3597,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3598,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
3600,-0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929
3601,0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3596,0,0,0.100000001490116,0.100000001490116
3642,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
3632,0.200000002980232,0.200000002980232,0.600000023841858,0.600000023841858
3633,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3634,-0.600000023841858,0.600000023841858,0.300000011920929,0.300000011920929
3635,-0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
3641,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
3637,-0.100000001490116,0.100000001490116,0.300000011920929,0.300000011920929
3638,0.400000005960465,0.400000005960465,0.200000002980232,0.200000002980232
3639,0,0,0,0
3640,0.400000005960465,0.400000005960465,0,0
3631,-0.300000011920929,0.300000011920929,-0.300000011920929,0.300000011920929
3636,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232
3630,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
3623,0.200000002980232,0.200000002980232,0,0
3628,0.100000001490116,0.100000001490116,0.400000005960465,0.400000005960465
3617,0.200000002980232,0.200000002980232,0.300000011920929,0.300000011920929
3618,0.400000005960465,0.400000005960465,0,0
3619,0.300000011920929,0.300000011920929,0,0
3620,0.300000011920929,0.300000011920929,0.200000002980232,0.200000002980232
3621,0,0,0.5,0.5
3616,0.200000002980232,0.200000002980232,0,0
3624,0.200000002980232,0.200000002980232,0.100000001490116,0.100000001490116
3622,0,0,0.5,0.5
3627,0.5,0.5,0.200000002980232,0.200000002980232
3629,0.600000023841858,0.600000023841858,0.5,0.5
3625,0.5,0.5,0.100000001490116,0.100000001490116
